Age,Income,Clicks,Conversion Rate,CTR,Age_AdType,Income_AdPlacement,Click_DayOfWeek,Click_Hour,Click_Month,High_CTR,High_Conversion,Gender_Male,Gender_Other,Location_Suburban,Location_Urban,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Social Media,Ad Placement_Website,Age_Group_19-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_66+,Income_Group_Medium,Income_Group_High,Income_Group_Very High
16.0,68588.33,3.0,0.1495,0.0267,16.0_Native,Very High_Search Engine,0,20,3,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
47.0,55017.57,4.0,0.3379,0.0717,47.0_Video,High_Search Engine,6,20,8,1,1,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
41.0,60828.44,4.0,0.425,0.0794,41.0_Text,High_Website,1,20,4,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
43.0,55909.2,9.0,0.1748,0.0433,43.0_Banner,High_Search Engine,6,20,12,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
37.0,67611.82,9.0,0.2708,0.0759,37.0_Video,Very High_Search Engine,2,20,12,1,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
20.0,48536.15,4.0,0.1998,0.0342,20.0_Banner,Medium_Search Engine,5,20,11,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
29.0,84553.53,7.0,0.337,0.0315,29.0_Text,Very High_Search Engine,3,20,7,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
43.0,56290.96,4.0,0.1785,0.0552,43.0_Video,High_Social Media,2,20,9,1,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
21.0,73212.23,5.0,0.1106,0.0826,21.0_Banner,Very High_Social Media,0,20,5,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
53.0,71998.22,3.0,0.0426,0.0319,53.0_Native,Very High_Social Media,3,20,11,0,0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51.0,19913.26,5.0,0.2241,0.0683,51.0_Banner,Low_Website,5,20,9,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
55.0,18267.77,4.0,0.1257,0.0376,55.0_Banner,Low_Search Engine,2,20,12,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
46.0,50741.82,5.0,0.2405,0.0742,46.0_Video,High_Search Engine,1,20,2,1,1,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
14.0,76429.67,1.0,0.0562,0.052,14.0_Video,Very High_Social Media,2,20,2,1,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
38.0,51492.28,6.0,0.1672,0.0378,38.0_Native,High_Search Engine,0,20,10,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
46.0,69812.68,6.0,0.2287,0.0336,46.0_Native,Very High_Search Engine,2,20,10,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
26.0,52998.48,0.0,0.3207,0.0099,26.0_Banner,High_Social Media,0,20,6,0,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
21.0,68483.65,5.0,0.1751,0.0525,21.0_Native,Very High_Website,1,20,11,1,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
14.0,21884.37,2.0,0.2526,0.0193,14.0_Video,Low_Website,5,20,4,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
19.0,24611.83,9.0,0.2453,0.0308,19.0_Banner,Low_Social Media,0,20,1,0,1,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
39.0,25368.03,4.0,0.2939,0.0419,39.0_Text,Low_Website,5,20,2,0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
36.0,28415.88,9.0,0.1,0.0318,36.0_Video,Low_Social Media,5,20,2,0,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
57.0,68477.86,1.0,0.0876,0.0601,57.0_Video,Very High_Social Media,2,20,1,1,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
35.0,57322.92,2.0,0.123,0.049,35.0_Native,High_Search Engine,0,20,4,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
32.0,16881.9,3.0,0.299,0.0453,32.0_Native,Low_Website,2,20,4,0,1,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
43.0,57105.2,7.0,0.0673,0.0335,43.0_Text,High_Website,5,20,11,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
21.0,53181.71,7.0,0.1152,0.0681,21.0_Text,High_Search Engine,0,20,8,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
51.0,8327.44,4.0,0.1426,0.0408,51.0_Video,Low_Website,0,20,5,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
48.0,42497.63,10.5,0.3252,0.0281,48.0_Native,Medium_Social Media,1,20,11,0,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
19.0,67335.84,1.0,0.2656,0.0264,19.0_Banner,Very High_Website,5,20,6,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
38.0,54205.54,2.0,0.2281,0.0642,38.0_Banner,High_Social Media,2,20,9,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
31.0,79513.16,2.0,0.1714,0.0584,31.0_Native,Very High_Search Engine,5,20,8,1,0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
38.0,39631.8,5.0,0.2619,0.0663,38.0_Banner,Medium_Social Media,1,20,5,1,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
51.0,49267.41,10.5,0.2306,0.0364,51.0_Banner,Medium_Search Engine,5,20,7,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
23.0,67664.25,5.0,0.1223,0.0606,23.0_Banner,Very High_Website,1,20,12,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
19.0,28907.61,5.0,0.0683,0.0276,19.0_Banner,Low_Website,3,20,8,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
49.0,46376.23,6.0,0.1785,0.05,49.0_Native,Medium_Website,4,20,3,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
35.0,6470.93,8.0,0.0628,0.0419,35.0_Video,Low_Website,6,20,4,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
35.0,18615.72,1.0,0.2085,0.0573,35.0_Banner,Low_Website,4,20,5,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
32.0,91413.89,4.0,0.1644,0.0684,32.0_Video,Very High_Search Engine,2,20,4,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
41.0,30494.49,5.0,0.1001,0.0707,41.0_Banner,Low_Search Engine,3,20,7,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
21.0,52925.4,5.0,0.0578,0.0281,21.0_Banner,High_Website,5,20,11,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
42.0,46426.11,1.0,0.0961,0.015,42.0_Native,Medium_Website,6,20,9,0,0,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
27.0,31525.91,7.0,0.3288,0.0742,27.0_Banner,Low_Social Media,3,20,3,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25.0,54207.91,5.0,0.3673,0.0371,25.0_Native,High_Search Engine,2,20,6,0,1,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
21.0,47115.87,4.0,0.0271,0.032,21.0_Text,Medium_Website,5,20,7,0,0,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
24.0,74523.9,9.0,0.0883,0.0595,24.0_Banner,Very High_Search Engine,3,20,4,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
38.0,19774.25,8.0,0.1987,0.0573,38.0_Banner,Low_Social Media,1,20,8,1,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
71.0,80125.12,4.0,0.1769,0.0494,71.0_Video,Very High_Social Media,5,20,4,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
54.0,51888.72,8.0,0.0249,0.0278,54.0_Banner,High_Website,2,20,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
55.0,64613.26,9.0,0.1725,0.0691,55.0_Banner,Very High_Social Media,6,20,8,1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
3.0,63286.54,2.0,0.0458,0.0483,3.0_Text,High_Search Engine,5,20,6,0,0,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
50.0,94266.55,5.0,0.3814,0.0564,50.0_Video,Very High_Search Engine,0,20,10,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
25.0,66661.99,6.0,0.2571,0.0179,25.0_Text,Very High_Website,0,20,1,0,1,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
45.0,20370.06,5.0,0.0198,0.0609,45.0_Native,Low_Social Media,6,20,5,1,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
12.0,42634.36,5.0,0.1001,0.1018,12.0_Text,Medium_Search Engine,3,20,4,1,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,40016.75,7.0,0.0512,0.0238,45.0_Banner,Medium_Social Media,6,20,7,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
23.0,61053.84,3.0,0.0251,0.0474,23.0_Text,High_Search Engine,3,20,9,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
17.0,57199.26,4.0,0.0908,0.0725,17.0_Video,High_Search Engine,3,20,11,1,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
47.0,62489.75,9.0,0.0828,0.0449,47.0_Video,High_Social Media,5,20,10,0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
64.0,28764.73,7.0,0.1992,0.0258,64.0_Video,Low_Website,2,20,3,0,1,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
39.0,29089.66,2.0,0.045,0.0841,39.0_Native,Low_Social Media,5,20,8,1,0,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
44.0,27203.22,6.0,0.0861,0.0467,44.0_Text,Low_Website,4,20,10,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
60.0,23556.63,5.0,0.1037,0.012,60.0_Native,Low_Search Engine,5,20,6,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8.0,50368.02,5.0,0.0564,0.0447,8.0_Text,High_Social Media,3,20,9,0,0,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
33.0,38664.47,8.0,0.3582,0.0171,33.0_Native,Medium_Website,5,20,8,0,1,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
11.0,86242.57,5.0,0.1414,0.0266,11.0_Banner,Very High_Search Engine,6,20,5,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27.0,31347.21,7.0,0.2361,0.0578,27.0_Banner,Low_Social Media,0,20,6,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
30.0,35316.98,6.0,0.0783,0.0336,30.0_Video,Low_Social Media,0,20,9,0,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
63.0,26815.12,4.0,0.2573,0.0408,63.0_Video,Low_Social Media,6,20,10,0,1,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
37.0,74599.58,5.0,0.1178,0.0466,37.0_Video,Very High_Search Engine,4,20,11,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
39.0,84696.61,4.0,0.3659,0.0417,39.0_Native,Very High_Website,1,20,9,0,1,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
27.0,35329.33,2.0,0.1517,0.036,27.0_Native,Low_Website,6,20,12,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
34.0,67978.6,4.0,0.1215,0.041,34.0_Video,Very High_Search Engine,4,20,4,0,0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
44.0,74054.27,4.0,0.0105,0.0307,44.0_Native,Very High_Website,0,20,8,0,0,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
32.0,73933.24,6.0,0.2892,0.0306,32.0_Text,Very High_Website,0,20,5,0,1,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
30.0,46748.7,5.0,0.1538,0.021,30.0_Native,Medium_Social Media,3,20,8,0,0,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
35.0,47964.48,5.0,0.1643,0.0313,35.0_Native,Medium_Search Engine,4,20,8,0,0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
17.0,55663.44,5.0,0.0908,0.0425,17.0_Native,High_Website,4,20,3,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
7.0,59390.74,5.0,0.1401,0.0553,7.0_Text,High_Search Engine,3,20,4,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
15.0,72582.46,4.0,0.3219,0.0567,15.0_Native,Very High_Website,5,20,3,1,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37.0,63611.15,6.0,0.1791,0.0251,37.0_Banner,Very High_Search Engine,2,20,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
25.0,48018.43,9.0,0.1229,0.0555,25.0_Video,Medium_Social Media,3,20,12,1,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False
29.0,35787.82,2.0,0.0958,0.0244,29.0_Native,Low_Search Engine,3,20,9,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.0,54790.98,10.0,0.1072,0.0767,26.0_Video,High_Website,2,20,6,1,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
26.0,52049.82,6.0,0.0609,0.0541,26.0_Text,High_Search Engine,2,20,6,1,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
30.0,84449.31,3.0,0.0604,0.0193,30.0_Native,Very High_Search Engine,4,20,4,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7.0,30962.36,3.0,0.2679,0.0492,7.0_Native,Low_Website,0,20,11,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
32.0,15497.32,3.0,0.1742,0.0536,32.0_Banner,Low_Search Engine,6,20,12,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.0,69829.56,2.0,0.2942,0.0786,23.0_Banner,Very High_Search Engine,0,20,8,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
24.0,30289.12,10.0,0.229,0.0626,24.0_Banner,Low_Website,6,20,11,1,1,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
51.0,43981.97,4.0,0.2234,0.0424,51.0_Banner,Medium_Social Media,6,20,7,0,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
44.0,68165.1,7.0,0.2021,0.0371,44.0_Banner,Very High_Search Engine,1,20,3,0,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9.0,50820.06,4.0,0.0839,0.0455,9.0_Banner,High_Website,5,20,10,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
22.0,48789.58,3.0,0.2803,0.0409,22.0_Video,Medium_Website,6,20,1,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False
21.0,73316.57,3.0,0.4336,0.0491,21.0_Banner,Very High_Website,1,20,1,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
48.0,31383.5,7.0,0.0731,0.0366,48.0_Video,Low_Search Engine,5,20,7,0,0,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29.0,67474.83,6.0,0.2482,0.0474,29.0_Banner,Very High_Search Engine,4,20,2,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45.0,25829.66,2.0,0.0597,0.0609,45.0_Text,Low_Website,4,20,1,1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
34.0,70692.39,7.0,0.1121,0.042,34.0_Video,Very High_Search Engine,5,20,4,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
25.0,39310.5,3.0,0.0641,0.0506,25.0_Video,Medium_Search Engine,5,20,12,1,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
30.0,45335.04,7.0,0.1175,0.0222,30.0_Text,Medium_Social Media,1,20,12,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
6.0,63806.07,5.0,0.1185,0.0743,6.0_Native,Very High_Search Engine,4,20,7,1,0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36.0,52057.72,1.0,0.1966,0.0375,36.0_Banner,High_Website,1,20,7,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
39.0,67656.29,2.0,0.1138,0.0218,39.0_Text,Very High_Search Engine,2,20,10,0,0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
30.0,87817.66,3.0,0.3047,0.0335,30.0_Text,Very High_Search Engine,6,20,2,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
44.0,35278.08,8.0,0.2039,0.0807,44.0_Video,Low_Search Engine,6,20,10,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
45.0,45468.17,4.0,0.2904,0.0572,45.0_Native,Medium_Search Engine,4,20,5,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
45.0,39657.89,3.0,0.1175,0.0528,45.0_Banner,Medium_Search Engine,2,20,10,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
55.0,63933.5,8.0,0.3353,0.0948,55.0_Native,Very High_Search Engine,0,20,9,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
21.0,56894.56,10.5,0.061,0.0706,21.0_Video,High_Website,0,20,9,1,0,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
32.0,49352.01,4.0,0.114,0.0393,32.0_Banner,Medium_Search Engine,4,20,9,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
30.0,36227.5,6.0,0.1033,0.0395,30.0_Video,Low_Social Media,6,20,11,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
16.0,32484.52,8.0,0.1508,0.0306,16.0_Native,Low_Search Engine,4,20,7,0,0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,21957.41,6.0,0.0779,0.0443,25.0_Text,Low_Website,3,20,11,0,0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
21.0,53675.62,3.0,0.1054,0.0378,21.0_Native,High_Search Engine,5,20,2,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
36.0,30845.77,6.0,0.068,0.0455,36.0_Text,Low_Search Engine,6,20,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34.0,74502.93,4.0,0.2273,0.069,34.0_Banner,Very High_Social Media,6,20,11,1,1,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
25.0,44248.36,3.0,0.1069,0.0275,25.0_Text,Medium_Search Engine,2,20,6,0,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
24.0,21487.05,3.0,0.0866,0.0701,24.0_Video,Low_Website,4,20,12,1,0,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1.0,67283.42,9.0,0.1941,0.0932,1.0_Text,Very High_Website,5,20,2,1,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
28.0,51056.76,10.5,0.354,0.0477,28.0_Video,High_Search Engine,5,20,2,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
24.0,48510.85,8.0,0.1253,0.057,24.0_Video,Medium_Social Media,6,20,11,1,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
37.0,81595.63,5.0,0.0198,0.054,37.0_Video,Very High_Social Media,1,20,10,1,0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
32.0,26530.63,7.0,0.1544,0.0466,32.0_Text,Low_Social Media,2,20,8,0,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
23.0,48432.48,6.0,0.0761,0.0596,23.0_Video,Medium_Search Engine,2,20,3,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
41.0,55459.81,2.0,0.2729,0.08,41.0_Banner,High_Search Engine,5,20,10,1,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7.0,61713.42,8.0,0.1451,0.0299,7.0_Banner,High_Website,3,20,8,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
23.0,29955.3,2.0,0.1512,0.0552,23.0_Text,Low_Search Engine,1,20,10,1,0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.0,24908.36,8.0,0.163,0.0534,4.0_Text,Low_Social Media,4,20,3,1,0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,70605.58,7.0,0.148,0.0328,21.0_Banner,Very High_Website,1,20,3,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
34.0,42839.06,5.0,0.205,0.025,34.0_Native,Medium_Search Engine,0,20,3,0,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
14.0,31315.09,8.0,0.1956,0.091,14.0_Banner,Low_Social Media,3,20,7,1,1,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
35.0,10373.89,2.0,0.1087,0.0529,35.0_Banner,Low_Website,2,20,9,1,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
8.0,18003.45,3.0,0.1229,0.074,8.0_Native,Low_Social Media,5,20,6,1,0,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
22.0,76132.81,10.0,0.0794,0.0371,22.0_Native,Very High_Search Engine,1,20,2,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
19.0,59661.15,9.0,0.1065,0.0359,19.0_Banner,High_Search Engine,1,20,6,0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
63.0,82649.22,3.0,0.0659,0.041,63.0_Banner,Very High_Social Media,5,20,12,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
15.0,52159.24,1.0,0.5062,0.0285,15.0_Banner,High_Website,0,20,9,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
27.0,40052.84,4.0,0.186,0.0651,27.0_Banner,Medium_Website,4,20,12,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
46.0,39611.0,5.0,0.1231,0.0244,46.0_Video,Medium_Website,1,20,9,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
52.0,43770.76,5.0,0.1522,0.0382,52.0_Native,Medium_Search Engine,3,20,10,0,0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
14.0,52385.21,8.0,0.3817,0.04,14.0_Video,High_Search Engine,5,20,7,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
44.0,8948.78,4.0,0.1306,0.0462,44.0_Banner,Low_Social Media,2,20,2,0,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
27.0,54373.73,4.0,0.046,0.0024,27.0_Video,High_Website,6,20,9,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
